,pid,elapsed_times,runtime_start,runtime_end,native_start,native_end,pss_start,pss_end
56,588,2416,1423464,1604016,6506096,6516112,12093,10576
57,1358,2420,1423328,1603872,6505936,6515952,12107,10592
58,1691,2398,1423464,1620392,6513512,6513184,12052,10549
59,1949,2421,1423464,1620392,6506096,6516224,12078,10566
60,2187,2450,1423328,1603872,6505936,6515984,12070,10554
61,2446,2420,1423464,1604008,6506128,6516032,12074,10550
62,2594,2405,1423328,1603872,6515160,6515648,12070,10546
63,2699,2420,1423328,1603872,6511984,6516352,12073,10545
64,2926,2488,1423328,1603872,6505968,6515872,12071,10543
65,3099,2437,1423328,1620256,6505968,6515760,12067,10551
66,3267,2420,1423464,1604008,6506240,6516624,12079,10551
67,3486,2441,1423328,1603872,6504192,6513952,12055,10541
68,3670,2427,1423464,1604008,6513944,6513776,12057,10543
69,3833,2467,1423328,1603872,6505968,6514976,12073,10545
70,3984,2392,1423328,1620256,6505968,6514608,12073,10549
71,4143,2403,1439848,1604008,6506128,6514240,12084,10556
72,4312,2416,1439712,1620256,6506000,6515840,12080,10556
73,4472,2417,1423464,1620392,6506240,6516256,12082,10554
74,4553,2474,1423328,1603872,6505968,6516208,12076,10548
75,4698,2428,1423464,1620392,6506304,6515984,12085,10560
76,4843,2395,1439848,1604008,6504352,6514000,12066,10550
77,4977,2435,1423328,1603872,6506000,6515792,12084,10556
78,5120,2409,1423328,1620256,6504304,6513952,12064,10548
79,5285,2429,1439848,1620392,6506192,6516576,12088,10568
80,5435,2439,1423328,1603872,6514800,6516048,12077,10549
81,5564,2394,1439848,1604008,6506128,6515920,12085,10557
82,5714,2418,1423464,1604008,6506128,6516032,12089,10561
83,5862,2417,1423328,1603872,6506032,6516048,12076,10556
84,6009,2418,1439712,1603872,6505968,6515984,12084,10556
85,6154,2365,1423328,1603872,6514736,6514976,12084,10556
86,6288,2419,1423328,1603872,6514736,6516096,12074,10550
87,6402,2459,1423680,1604224,6506128,6516144,12090,10554
88,6550,2387,1439848,1604008,6506128,6516288,12090,10562
89,6693,2463,1423328,1620256,6506032,6515968,12084,10560
90,6873,2433,1423328,1620256,6505968,6515808,12084,10556
91,7013,2413,1423464,1604008,6507112,6516904,12097,10568
92,7157,2397,1423464,1620392,6506192,6514672,12094,10574
93,7234,2446,1423328,1603872,6505968,6516128,12090,10562
94,7386,2393,1439848,1604008,6506128,6515920,12097,10569
95,7530,2453,1439712,1603872,6505968,6515760,12085,10557
96,7672,2452,1423328,1620256,6505968,6517864,12089,10577
97,7816,2405,1439848,1604008,6506128,6516032,12093,10569
98,7953,2404,1423336,1603880,6504192,6514096,12065,10549
99,8107,2435,1423464,1604008,6514960,6516352,12099,10571
100,8250,2399,1423464,1604008,6506128,6516032,12101,10573
101,8393,2464,1423328,1620256,6505968,6519240,12089,10577
102,8539,2413,1423328,1603872,6505968,6515872,12093,10565
103,8685,2404,1439848,1604008,6506192,6515984,12099,10571
104,8835,2444,1423328,1603872,6506032,6515824,12087,10563
105,9008,2405,1439720,1603880,6506096,6515888,12065,10543
106,9151,2465,1423336,1620264,6506432,6515984,12114,10590
107,9295,2450,1423328,1603880,6506032,6516192,12120,10592
108,9438,2396,1423336,1603880,6506096,6516256,12122,10602
109,9576,2410,1423328,1603872,6506032,6516048,12118,10598
110,9724,2398,1423328,1603872,6506032,6515040,12122,10594
111,9868,2462,1423336,1620264,6506032,6515760,12114,10594
112,9946,2457,1423328,1620256,6506032,6516048,12118,10598
113,10103,2431,1423336,1603880,6506032,6516160,12119,10591
114,10238,2435,1439712,1603872,6506032,6515824,12123,10599
115,10371,2415,1423328,1603872,6514800,6515824,12125,10601
116,10516,2406,1423328,1603872,6506032,6515968,12131,10603
117,10653,2442,1423464,1604008,6506256,6516496,12147,10611
118,10788,2473,1439712,1603872,6506032,6515824,12123,10599
119,10937,2397,1439712,1603872,6506096,6514992,12131,10603
120,11022,2416,1423464,1604008,6506256,6516384,12133,10609
121,11171,2441,1423328,1620256,6506032,6516304,12122,10596
122,11252,2434,1423328,1620256,6506096,6515888,12121,10602
123,11401,2467,1423464,1604008,6503864,6513768,12104,10586
124,11535,2404,1423464,1620392,6506256,6515376,12135,10612
125,11742,2396,1423328,1603872,6506096,6516160,12111,10579
126,11876,2404,1423328,1603872,6514864,6514960,12104,10578
127,12034,2420,1423464,1620392,6506256,6516048,12112,10594
128,12199,2434,1423464,1620392,6506256,6516160,12114,10592
129,12343,2385,1423464,1604008,6507240,6517624,12120,10595
130,12529,2435,1423328,1603872,6506096,6516144,12099,10578
131,12673,2431,1423328,1603872,6515288,6515776,12103,10582
132,12806,2414,1423328,1603872,6513912,6514224,12080,10574
133,12919,2416,1423464,1604008,6506256,6516416,12127,10590
134,13059,2433,1439848,1620392,6507240,6517288,12129,10590
135,13195,2432,1423464,1620392,6506256,6516160,12123,10592
136,13333,2424,1423328,1603872,6506096,6516000,12115,10576
137,13472,2432,1439712,1603872,6506096,6516368,12115,10576
138,13607,2456,1423328,1603872,6506224,6516496,12115,10580
139,13755,2390,1423328,1603872,6506096,6516112,12115,10579
140,13895,2434,1423328,1603872,6506096,6515216,12110,10571
141,13976,2398,1439712,1620256,6506096,6515040,12114,10579
142,14112,2428,1423328,1620256,6506096,6516368,12114,10591
143,14252,2391,1423464,1604008,6513456,6512984,12098,10567
144,14598,2526,1423464,1620392,6506368,6516160,11998,10479
145,14816,2449,1423328,1603872,6505224,6515240,12064,10536
146,15043,2473,1422304,1604608,6508104,6517896,8776,9015
147,15377,2417,1422304,1604608,6508104,6518120,8776,9011
148,15606,2433,1422168,1604472,6516712,6517848,8730,8964
149,15749,2404,1422168,1620856,6507944,6517624,8756,8982
150,15890,2401,1422280,1620968,6505104,6514672,8756,8974
151,16027,2441,1422168,1620856,6508072,6521088,8756,8994
152,16186,2423,1422304,1620992,6515048,6515248,8742,8982
153,16310,2462,1422304,1604608,6508104,6518232,8768,8994
154,16448,2462,1438552,1604472,6507944,6518104,8760,8982
155,16598,2421,1422168,1604472,6513960,6517848,8760,8983
156,16741,2429,1422304,1637376,6508104,6521184,8764,9006
157,16882,2434,1422168,1604472,6507944,6518216,8760,8982
158,17025,2440,1422168,1604472,6507944,6518072,8760,8982
159,17173,2438,1422304,1604608,6508104,6518264,8771,8993
160,17255,2424,1422304,1604608,6509088,6519104,8776,9000
161,17420,2413,1438552,1604472,6507944,6517848,8763,8985
162,17586,2394,1422168,1604472,6508072,6517080,8767,8989
163,17760,2415,1422304,1620992,6505488,6515024,8753,8993
164,17889,2427,1422168,1620856,6508072,6517912,8767,8993
165,18026,2434,1422168,1620856,6516840,6518056,8767,8989
166,18177,2414,1438552,1604472,6507944,6516952,8771,8993
167,18318,2397,1438552,1620856,6508072,6518024,8763,8989
168,18456,2393,1422168,1604472,6507944,6517928,8767,8981
169,18597,2424,1422168,1620856,6507944,6517960,8767,8997
170,18737,2450,1422168,1604472,6507944,6517736,8767,8989
171,18882,2386,1422168,1620856,6508056,6517784,8771,8994
172,19022,2440,1422168,1604472,6507944,6518328,8767,8989
173,19160,2420,1422168,1604472,6508928,6518832,8776,9000
174,19303,2429,1422168,1604472,6507944,6517960,8771,8993
175,19441,2437,1422304,1604608,6506616,6516376,8778,9009
176,19579,2401,1422304,1604608,6515096,6515080,8767,8993
177,19720,2434,1422168,1604472,6508072,6518232,8775,8997
178,19796,2388,1422304,1620992,6509088,6517968,8788,9016
179,19938,2425,1438552,1604472,6507944,6517624,8771,8993
180,20085,2377,1438688,1604608,6509088,6517984,8784,9008
181,20208,2408,1422168,1604472,6507944,6516696,8775,9001
182,20351,2451,1422168,1604472,6517136,6518104,8779,9005
183,20490,2427,1422304,1620992,6508136,6517704,8783,9013
184,20619,2443,1422168,1604472,6507944,6517176,8775,9001
185,20754,2435,1438552,1604472,6508056,6518216,8779,9005
186,20883,2431,1422168,1604472,6507944,6517848,8775,9005
187,21032,2436,1422168,1620856,6507944,6521216,8779,9017
188,21178,2411,1422168,1604472,6507944,6517736,8779,9001
189,21254,2455,1422168,1604472,6508928,6518832,8784,9008
190,21395,2454,1422168,1604472,6508928,6519312,8782,9006
191,21547,2402,1422304,1604608,6517296,6518376,8789,9011
192,21694,2439,1422168,1604472,6507944,6516584,8781,9003
193,21832,2393,1422304,1604608,6508104,6517112,8789,9011
194,21974,2465,1438688,1604608,6508104,6517896,8793,9015
195,22089,2391,1438552,1604472,6507072,6515824,8785,9007
196,22230,2426,1422304,1620992,6516872,6518264,8793,9023
197,22373,2430,1438688,1620992,6508216,6518008,8792,9016
198,22499,2373,1422168,1620856,6516840,6517080,8792,9024
199,22647,2408,1422168,1620856,6507944,6517784,8784,9008
200,22779,2409,1422168,1604472,6507944,6517960,8784,9012
201,22914,2462,1422168,1604472,6507944,6517960,8780,9004
202,23047,2435,1438552,1604472,6507944,6517624,8788,9008
203,23164,2399,1422304,1604608,6509200,6519248,8806,9026
204,23306,2425,1422168,1620856,6517136,6516472,8788,9012
205,23451,2408,1438552,1604472,6507944,6517960,8796,9020
206,23597,2437,1422168,1604472,6507944,6517960,8796,9016
207,23745,2489,1422304,1604608,6508216,6518488,8804,9025
208,23825,2419,1422304,1604608,6507312,6517104,8790,9018
209,23973,2409,1422168,1620856,6507944,6517784,8796,9016
210,24129,2415,1438688,1620992,6508104,6517896,8800,9024
211,24270,2442,1422168,1604472,6517136,6518104,8796,9016
212,24385,2417,1422168,1604472,6507944,6518072,8792,9016
213,24522,2416,1422168,1604472,6507944,6518216,8792,9004
214,24640,2404,1422168,1604472,6506296,6516312,8784,9000
215,24770,2429,1422168,1604472,6516840,6518344,8796,9004
216,24959,2399,1438688,1620992,6508104,6518120,8808,9016
217,25097,2398,1422168,1604472,6508184,6516824,8800,9008
218,25232,2419,1438552,1604472,6508216,6517112,8800,9008
219,25391,2426,1422168,1604472,6508072,6518120,8800,9008
220,25528,2403,1422168,1620856,6508104,6517336,8799,9015
221,25650,2431,1438552,1604472,6508200,6517992,8799,9007
222,25787,2441,1422168,1604472,6508072,6516712,8795,9003
223,25935,2420,1422168,1604472,6518248,6518848,8804,9014
224,26058,2457,1422168,1604472,6508072,6518312,8799,9007
225,26188,2429,1422304,1604608,6505584,6515600,8786,8991
226,26329,2519,1438688,1604608,6508232,6518024,8811,9011
227,26427,2494,1422168,1604472,6517520,6518232,8799,9007
228,26556,2487,1422168,1620856,6508072,6518136,8799,9007
229,26702,2404,1422168,1604472,6508072,6517048,8799,9011
230,26845,2401,1422168,1604472,6508072,6517080,8799,9015
231,26984,2398,1422168,1604472,6507200,6516848,8803,9011
232,27121,2436,1422304,1604608,6509216,6518368,8816,9026
233,27283,2415,1422168,1604472,6515488,6516056,8787,9003
234,27415,2401,1422304,1620992,6507472,6517264,8803,9019
235,27501,2429,1422168,1604472,6508072,6517976,8807,9015
236,27638,2433,1438552,1604472,6508184,6518088,8799,9007
237,27717,2377,1438552,1604472,6506296,6514184,8795,8983
238,27865,2454,1438688,1604608,6509216,6519232,8816,9010
239,28003,2425,1422168,1604472,6508072,6517976,8803,8999
240,28145,2404,1422168,1604472,6508184,6518232,8807,8999
241,28286,2419,1438552,1620856,6508200,6517928,8807,8999
242,28425,2404,1422304,1604608,6516952,6516592,8805,9019
243,28569,2412,1438552,1604472,6508072,6518120,8807,8999
244,28710,2418,1422304,1604608,6517000,6518136,8814,9006
245,28858,2431,1438552,1620856,6508184,6521456,8806,9002
246,29002,2398,1422168,1604472,6517264,6518088,8810,8990
247,29157,2394,1422168,1604472,6508072,6517976,8809,8990
248,29302,2395,1438552,1604472,6508200,6516840,8813,8994
249,29445,2434,1422168,1604472,6508072,6518088,8813,8994
250,29596,2413,1438552,1604472,6508072,6518088,8813,8994
251,29728,2424,1438688,1604608,6509216,6519120,8830,9013
252,29871,2424,1422168,1604472,6508072,6518120,8813,8994
253,30010,2431,1422168,1604472,6508072,6517864,8813,8994
254,30152,2451,1422168,1637240,6508200,6521040,8809,9010
255,30296,2407,1422304,1620992,6505584,6515456,8800,9002
256,30390,2426,1422304,1620992,6508360,6521376,8815,9015
257,30540,2439,1438552,1604472,6508200,6517992,8807,8987
258,30684,2423,1422304,1620992,6518536,6519248,8824,9026
259,30825,2471,1422168,1604472,6516968,6518360,8807,8987
260,30980,2403,1422304,1637376,6508360,6521216,8819,9019
261,31129,2452,1422168,1620856,6517792,6518328,8805,8995
262,31271,2488,1422168,1604472,6508200,6517880,8815,9011
263,31415,2510,1422168,1604472,6508200,6518360,8815,9015
264,31538,2452,1421928,1620616,6515208,6519536,8804,9010
265,31679,2440,1422168,1604472,6508200,6518104,8815,9011
266,31756,2463,1422304,1604608,6518112,6519024,8828,9026
267,31908,2387,1422304,1604608,6515352,6514584,8811,8991
268,32044,2401,1422168,1604472,6508200,6518104,8815,9011
269,32181,2412,1422304,1604608,6508472,6518376,8831,9028
270,32320,2402,1422304,1604608,6508360,6517592,8823,9023
271,32462,2414,1422304,1604608,6513608,6518712,8827,9023
272,32608,2417,1422168,1604472,6508200,6518104,8819,9015
273,422,2450,1422304,1620992,6506584,6516344,8774,8974
274,796,2417,1438552,1604472,6508200,6518360,8819,9018
275,1443,2424,1438688,1604608,6505968,6514832,8811,8990
276,1718,2402,1422168,1620856,6508200,6518216,8823,9014
277,1856,2420,1438312,1620616,6505312,6518040,8815,9006
278,2025,2400,1422168,1620856,6508200,6518408,8823,9006
279,2206,2356,1438552,1604472,6508200,6515192,8823,8982
280,2451,2380,1422168,1604472,6506568,6515432,8823,8994
281,2577,2439,1422168,1604472,6506424,6516184,8811,8998
282,2761,2378,1422168,1604472,6517392,6518104,8831,9018
283,2961,2453,1422168,1604472,6508200,6518248,8823,9010
284,3136,2427,1438688,1604608,6508360,6518408,8835,9018
285,3294,2400,1422304,1620992,6508360,6520480,8835,9034
286,3474,2422,1438552,1620856,6508200,6517880,8827,9018
287,3606,2426,1422304,1620992,6508360,6518104,8839,9026
288,3730,2517,1422168,1604472,6508200,6518696,8827,9010
289,3853,2437,1422168,1604472,6508200,6517992,8831,9014
290,3950,2416,1422168,1604472,6517392,6518104,8827,9014
291,4064,2486,1422168,1604472,6508312,6518328,8831,9014
292,4139,2413,1422168,1604472,6508296,6517992,8825,9012
293,4289,2416,1422168,1604472,6508200,6518104,8829,9012
294,4431,2439,1438552,1620856,6508312,6521216,8833,9032
295,4562,2420,1422304,1604608,6506696,6516824,8825,9016
296,4684,2414,1438552,1604472,6508200,6518328,8829,9012
297,4815,2435,1422304,1604608,6508360,6517368,8837,9020
298,4950,2398,1438688,1604608,6509344,6519136,8846,9030
299,5057,2414,1422304,1604608,6508360,6518296,8841,9024
300,5213,2421,1422168,1604472,6508200,6518216,8829,9024
301,5346,2421,1422168,1604472,6508200,6518472,8829,9024
302,5479,2410,1422168,1604472,6515192,6515432,8813,8992
303,5563,2441,1422304,1620992,6518112,6519360,8846,9038
304,5694,2426,1438688,1620992,6509344,6519280,8842,9034
305,5822,2407,1422168,1620856,6508200,6518408,8825,9016
306,5966,2409,1422168,1604472,6508200,6518216,8829,9024
307,6105,2403,1422168,1604472,6516968,6516952,8829,9020
308,6226,2432,1438688,1604608,6507600,6516608,8829,9016
309,6359,2389,1422304,1604608,6517080,6517136,8831,9020
310,6493,2407,1422168,1604472,6508200,6518584,8825,9008
311,6633,2411,1422168,1620856,6508200,6518216,8833,9016
312,6812,2403,1422304,1604608,6508472,6518600,8849,9028
313,6946,2453,1422168,1604472,6508200,6517992,8837,9016
314,7074,2437,1438552,1604472,6508200,6518360,8841,9020
315,7208,2444,1438688,1620992,6508472,6518744,8841,9024
316,7321,2456,1422168,1620856,6517792,6518152,8833,9016
317,7440,2418,1422304,1604608,6506840,6516600,8825,9016
318,7581,2433,1422168,1604472,6508456,6518504,8837,9016
319,7719,2401,1438552,1620856,6506424,6515960,8829,9016
320,7841,2392,1422168,1604472,6506424,6516184,8825,9008
321,7960,2422,1422168,1604472,6508200,6518216,8841,9020
322,8085,2409,1438552,1604472,6508312,6518216,8837,9016
323,8210,2450,1438552,1604472,6508776,6518216,8842,9023
324,8334,2472,1438552,1604472,6507328,6517232,8837,9016
325,8473,2438,1422168,1604472,6508200,6518472,8837,9020
326,8598,2385,1422168,1604472,6508232,6518616,8841,9024
327,8744,2498,1422304,1604608,6517128,6518520,8849,9032
328,8877,2391,1422168,1604472,6508200,6517320,8841,9024
329,9018,2386,1438552,1604472,6507328,6515856,8837,9024
330,9148,2457,1422304,1620992,6506584,6516568,8833,9028
331,9232,2439,1422168,1604472,6506424,6516328,8825,9012
332,9372,2428,1422304,1620992,6508360,6518376,8849,9052
333,9511,2412,1422304,1620992,6508472,6518264,8845,9040
334,9650,2434,1422168,1620856,6508200,6517880,8849,9052
335,9785,2428,1422168,1620856,6508200,6517208,8873,9056
336,9912,2425,1422168,1604472,6517392,6518104,8865,9044
337,10045,2409,1438552,1604472,6508200,6517880,8869,9044
338,10171,2438,1422168,1604472,6508200,6518216,8861,9040
339,10309,2442,1422304,1604608,6508360,6518264,8877,9052
340,10447,2474,1422168,1604472,6508200,6517992,8865,9024
341,10595,2409,1422168,1604472,6517320,6518232,28014,28278
342,10738,2425,1422304,1604608,6506696,6516712,27499,27763
343,10873,2436,1422168,1604472,6508200,6518328,27453,27709
344,10990,2444,1438688,1604608,6508360,6518296,22113,22364
345,11127,2418,1422168,1604472,6508200,6518248,22098,22348
346,11250,2422,1422168,1604472,6508200,6518104,22091,22342
347,11374,2410,1422304,1604608,6508648,6518440,22095,22346
348,11514,2435,1422168,1620856,6508200,6518632,21966,22221
349,11595,2447,1422168,1604472,6508200,6518472,21966,22221
350,11735,2402,1438552,1604472,6508200,6516840,21095,21339
351,11877,2438,1422168,1604472,6508232,6518248,20994,21236
352,12006,2405,1422304,1620992,6508472,6518488,20996,21238
353,12174,2444,1438688,1620992,6505968,6515984,20820,21058
354,12295,2409,1422304,1620992,6508360,6518216,20832,21074
355,12436,2405,1438064,1603984,6508360,6518376,20742,20979
356,12592,2420,1437928,1603848,6508200,6518104,20734,20975
357,12719,2372,1422112,1604408,6508480,6516592,20744,20975
358,12856,2476,1421976,1604280,6517504,6518472,20702,20959
359,12991,2423,1438584,1637272,6509528,6522320,20692,20996
360,13118,2417,1422304,1604608,6518096,6518408,20690,20969
361,13258,2432,1422168,1604472,6507752,6517656,20544,20866
362,13382,2380,1422304,1604608,6508024,6518072,20550,20872
363,13515,2394,1422168,1620856,6507752,6517768,20525,20858
364,13642,2423,1438552,1604472,6507752,6517768,20521,20842
365,13757,2398,1438688,1604608,6506136,6514776,20517,20842
366,13900,2442,1422168,1604472,6507752,6517656,20525,20846
367,14038,2421,1422168,1620856,6507752,6517544,20526,20850
368,14176,2456,1438552,1604472,6507752,6518136,20522,20844
369,14261,2355,1438688,1604608,6516712,6516352,20522,20866
370,14442,2396,1422168,1620856,6516944,6517656,20435,20763
371,14617,2459,1438688,1604608,6507912,6518072,20416,20732
372,14773,2447,1422168,1620856,6507752,6517656,20043,20372
373,14913,2387,1422168,1604472,6505976,6515880,20019,20335
374,15031,2421,1422168,1620856,6507752,6517704,20031,20343
375,15143,2434,1422304,1604608,6507912,6517704,20043,20353
376,15284,2429,1422168,1604472,6505976,6515736,19308,19618
377,15422,2430,1422168,1604472,6506912,6516928,19316,19626
378,15539,2436,1422304,1604608,6507944,6518216,19313,19609
379,15702,2446,1422304,1604608,6507944,6517624,19309,19613
380,15843,2425,1422168,1604472,6507784,6517576,19301,19605
381,15985,2440,1438688,1620992,6507944,6517992,19309,19614
382,16074,2437,1422304,1604608,6508056,6517960,19308,19612
383,16197,2399,1422168,1604472,6513800,6516680,19295,19600
384,16328,2394,1422304,1604608,6507944,6517848,19299,19604
385,16442,2407,1422168,1604472,6507896,6516760,19295,19600
386,16581,2406,1422304,1604608,6508056,6518072,19312,19616
387,16719,2415,1438688,1604608,6507944,6518328,19309,19614
388,16799,2385,1438552,1620856,6505392,6515152,19289,19618
389,16935,2473,1422168,1604472,6507784,6517688,19301,19606
390,17074,2451,1422168,1620856,6505392,6515632,19265,19608
391,17212,2426,1422168,1604472,6506992,6516640,19306,19622
392,17334,2428,1422304,1604608,6508928,6518720,19330,19638
393,17507,2410,1422304,1604608,6508088,6517992,19320,19616
394,17642,2439,1422304,1604608,6507184,6517088,19318,19618
395,17816,2434,1422168,1604472,6507816,6517944,19292,19588
396,17954,2385,1422168,1604472,6507848,6518008,19292,19588
397,18106,2394,1422168,1604472,6506040,6515160,19280,19576
398,18230,2402,1422168,1620856,6507928,6517656,19292,19592
399,18375,2418,1422168,1604472,6507816,6517720,19227,19497
400,18525,2422,1422304,1620992,6507976,6521248,19209,19520
401,18658,2402,1438552,1604472,6507816,6517720,19201,19496
402,18780,2404,1422304,1620992,6508960,6518528,19221,19516
403,18914,2463,1438688,1604608,6507976,6518136,19211,19506
404,19052,2419,1422168,1604472,6507816,6517720,19207,19502
405,19137,2390,1422304,1620992,6506200,6514840,19195,19494
406,19259,2411,1438552,1604472,6507816,6517608,19203,19498
407,19333,2448,1422168,1604472,6507816,6518088,19203,19498
408,19473,2444,1422168,1604472,6508864,6518880,19215,19510
409,19614,2436,1422304,1620992,6508088,6520992,19222,19532
410,19751,2394,1438688,1604608,6507976,6517912,19209,19504
411,19874,2412,1422304,1604608,6508040,6518056,19213,19508
412,20017,2392,1422168,1604472,6507816,6516936,19207,19502
413,20153,2421,1454936,1604480,6507056,6516704,19211,19510
414,20277,2413,1422168,1604472,6507816,6517720,19211,19506
415,20419,2416,1422168,1604472,6507816,6517832,19205,19504
416,20554,2414,1438552,1620856,6507880,6517560,19209,19512
417,20697,2412,1422168,1604472,6507816,6518088,19209,19504
418,20848,2396,1422168,1620856,6507816,6517800,19201,19500
419,20980,2406,1422168,1604472,6507816,6517608,19201,19496
420,21127,2436,1422168,1620856,6517008,6518024,19120,19420
421,21260,2415,1422304,1604608,6507976,6516984,19138,19434
422,21401,2426,1422392,1604696,6517600,6516760,19134,19434
423,21539,2414,1422168,1604472,6507816,6517720,19130,19426
424,21681,2415,1438552,1604472,6507816,6517720,19126,19422
425,21818,2443,1422168,1604472,6507816,6517832,19134,19430
426,21898,2463,1422304,1604608,6507976,6518360,19136,19432
427,22043,2386,1422304,1604608,6517728,6519120,19148,19446
428,22181,2446,1422304,1604608,6507976,6517992,19138,19437
429,22329,2416,1422168,1604472,6506040,6515912,19122,19421
430,22496,2393,1422168,1604472,6513896,6517784,18539,18830
431,22618,2423,1422168,1637240,6507816,6520832,18531,18846
432,22759,2481,1422168,1604472,6507816,6517944,18526,18814
433,22873,2452,1438688,1620992,6507976,6516984,18534,18826
434,23005,2414,1438552,1604472,6507816,6517944,18526,18814
435,23141,2427,1422168,1604472,6513896,6517672,18526,18814
436,23280,2411,1438688,1604608,6507976,6517768,18530,18818
437,23423,2447,1422304,1620992,6516808,6517832,18528,18820
438,23544,2418,1438688,1604616,6508152,6516904,18537,18824
439,23689,2386,1438688,1621000,6508040,6520832,18528,18832
440,23820,2434,1422168,1604472,6507880,6517896,18520,18808
441,23959,2464,1438560,1620864,6507880,6517672,18528,18820
442,24115,2411,1438688,1604608,6508040,6517944,18528,18816
443,24248,2459,1422168,1604472,6507880,6518152,18524,18812
444,24386,2367,1422312,1604616,6506264,6515496,18520,18808
445,24467,2415,1422168,1604472,6507880,6517896,18524,18812
446,24603,2444,1422312,1604616,6508040,6518312,18538,18817
447,24748,2410,1422168,1604472,6507912,6518072,18508,18800
448,24908,2452,1438552,1620856,6507944,6517672,18519,18807
449,25064,2449,1438552,1604472,6507880,6518152,18519,18811
450,25189,2448,1422304,1620992,6508072,6521088,18519,18827
451,25313,2429,1422304,1620992,6515856,6516056,18494,18807
452,25460,2459,1422168,1604472,6507880,6518376,18515,18807
453,25603,2412,1422168,1604472,6507944,6516952,18515,18803
454,25746,2419,1438688,1604608,6509024,6518816,18536,18823
455,25880,2440,1438688,1620992,6508104,6521008,18523,18827
456,26020,2412,1422168,1620856,6507944,6517848,18501,18790
457,26164,2512,1422168,1604472,6516840,6517864,18447,18733
458,26277,2450,1422168,1620856,6508056,6517848,18449,18743
459,26402,2476,1438552,1620856,6507944,6517784,18444,18731
460,26553,2437,1422168,1604472,6507944,6517848,18444,18731
461,26668,2444,1422168,1604472,6507944,6517960,18440,18727
462,26814,2439,1438552,1620856,6507944,6517736,18448,18739
463,26894,2404,1422168,1604472,6508928,6518720,18452,18737
