,pid,elapsed_times,runtime_start,runtime_end,native_start,native_end,pss_start,pss_end
69,7282,6203,1422168,1756048,6509200,6520136,8927,9465
70,7476,6291,1422168,1739664,6508216,6519152,8933,9463
71,7694,6128,1438552,1739664,6508472,6519296,8929,9459
72,7883,6211,1422168,1772432,6508216,6521224,8925,9467
73,8083,6193,1422304,1756184,6508488,6519168,8933,9479
74,8283,6137,1422168,1756048,6506696,6517056,8913,9443
75,8472,6073,1438552,1772432,6508216,6519040,8925,9479
76,8668,6236,1438688,1772568,6508744,6519312,8933,9479
77,8858,6191,1422304,1739800,6508376,6519312,8933,9471
78,9094,6306,1422168,1756048,6508216,6522040,8925,9475
79,9289,6185,1422168,1739664,6508328,6519152,8925,9467
80,9487,6126,1422304,1756184,6508376,6519200,8933,9467
81,9676,6271,1438552,1756048,6508216,6518784,8925,9455
82,9875,6214,1422304,1739800,6505728,6516152,8913,9431
83,10033,6203,1422168,1756048,6508216,6518896,8932,9466
84,10223,6116,1422520,1740016,6508376,6519056,8940,9458
85,10376,6202,1438552,1739664,6507424,6517736,8926,9440
86,10579,6240,1422168,1739664,6508216,6518784,8936,9462
87,10776,6255,1422168,1739664,6507344,6517768,8932,9438
88,10965,6234,1438688,1756184,6508376,6519200,8940,9470
89,11168,6193,1438688,1739800,6505728,6516040,8924,9446
90,11364,6267,1422304,1756184,6508632,6522456,8936,9474
91,11568,6167,1422168,1756048,6506440,6516864,8924,9454
92,11758,6168,1422168,1772432,6508248,6519184,8932,9466
93,11939,6197,1422304,1739800,6508632,6519312,8936,9462
94,12163,6254,1422168,1756048,6516984,6518784,8936,9466
95,12358,6284,1422168,1739664,6508216,6518896,8936,9462
96,12552,6137,1422168,1739664,6508216,6519152,8936,9462
97,12738,6204,1422168,1756048,6508216,6519152,8936,9470
98,12928,6216,1422304,1739800,6508632,6519456,8940,9470
99,13119,6173,1422168,1756048,6508216,6518784,8936,9470
100,13305,6185,1422168,1756048,6508216,6518976,8932,9466
101,13487,6238,1438552,1739664,6508216,6519040,8936,9466
102,13675,6170,1422304,1756184,6514392,6519152,8948,9482
103,13868,6247,1422168,1739664,6508328,6519152,8936,9466
104,14033,6337,1422304,1756184,6517568,6522312,8940,9482
105,14232,6220,1422168,1756048,6508216,6519152,8928,9482
106,14427,6174,1422168,1739664,6508216,6519040,8944,9486
107,14623,6260,1422304,1756184,6508376,6519312,8972,9498
108,14818,6155,1422168,1739664,6508216,6519152,8964,9486
109,15003,6129,1422304,1756184,6516808,6517816,8972,9478
110,15196,6158,1422168,1756048,6508216,6518896,8964,9490
111,15388,6233,1422304,1739800,6508376,6519312,8968,9490
112,15589,6293,1422304,1772568,6508376,6519152,8964,9482
113,15783,6202,1422168,1772432,6508328,6519088,8964,9474
114,15966,6159,1422168,1756048,6508216,6518896,8964,9474
115,16154,6264,1422304,1739800,6508376,6519312,8976,9482
116,16344,6169,1438688,1739800,6508664,6519488,8972,9478
117,16610,6164,1422168,1739664,6508216,6518896,8938,9448
118,16803,6228,1422304,1756184,6506632,6517056,8961,9462
119,16992,6162,1422168,1739664,6514488,6521480,8961,9466
120,17184,6275,1422304,1739800,6508376,6519056,8965,9474
121,17383,6197,1422168,1739664,6508472,6519296,8961,9466
122,17570,6214,1422168,1756048,6516984,6518784,8961,9474
123,17725,6204,1422168,1756048,6517968,6520136,8963,9477
124,17910,6197,1422304,1756184,6508664,6519600,8969,9478
125,18101,6213,1422168,1756048,6508216,6519152,8965,9474
126,18288,6256,1422168,1739664,6508216,6519152,8965,9471
127,18481,6153,1438552,1756048,6508216,6519040,8965,9474
128,18674,6194,1421976,1755848,6508440,6519376,8962,9472
129,18873,6188,1422112,1739608,6508376,6518944,8942,9456
130,19057,6231,1422200,1739696,6509312,6520136,8904,9464
131,19253,6181,1422392,1756272,6510144,6520968,8920,9474
132,19442,6242,1422168,1756048,6508864,6522688,8795,9397
133,19630,6276,1438688,1739800,6507928,6518496,8795,9385
134,19824,6189,1422168,1739664,6517360,6518592,8787,9377
135,20028,6314,1422168,1739664,6507768,6518448,8783,9373
136,20228,6279,1422168,1772432,6507768,6518528,8787,9380
137,20420,6196,1438552,1756048,6507768,6521592,8787,9389
138,20615,6175,1422304,1772568,6507928,6518608,8791,9388
139,20799,6223,1422304,1739800,6507960,6518896,8795,9384
140,20984,6190,1422168,1756048,6507768,6521448,8779,9392
141,21175,6215,1422168,1756048,6507768,6518384,8789,9381
142,21390,6266,1422304,1756184,6516696,6518752,8795,9388
143,21584,6213,1422168,1756048,6507768,6518448,8791,9384
144,21776,6232,1422168,1756048,6507768,6518448,8787,9384
145,21969,6235,1422304,1739800,6507136,6517560,8789,9383
146,22169,6247,1422168,1756048,6507768,6518704,8791,9380
147,22362,6208,1422168,1772432,6507768,6518336,8795,9388
148,22543,6181,1422168,1739664,6507800,6518736,8799,9384
149,22735,6301,1422168,1772432,6507800,6518736,8797,9390
150,22944,6251,1422304,1739800,6508072,6518752,8809,9395
151,23157,6174,1422168,1739664,6507800,6518480,8793,9382
152,23316,6270,1422304,1739800,6508072,6518896,8805,9391
153,23510,6300,1438552,1739664,6507800,6518624,8793,9379
154,23717,6253,1438688,1739800,6508944,6519768,8811,9397
155,23916,6274,1422168,1739664,6505152,6515576,8781,9374
156,24120,6177,1422304,1756184,6517152,6518896,8801,9394
157,24320,6259,1422168,1756048,6507800,6518480,8797,9387
158,24514,6215,1422168,1756048,6507800,6518480,8799,9393
159,24707,6193,1438688,1756184,6508104,6518672,8815,9404
160,24963,6200,1422168,1739664,6505440,6515896,8781,9380
161,25158,6298,1422168,1772432,6507800,6518736,8801,9406
162,25348,6174,1422304,1756184,6507992,6518672,8809,9398
163,25543,6154,1422168,1739664,6507800,6518736,8805,9394
164,25730,6270,1422304,1739800,6507992,6518816,8817,9395
165,25930,6247,1422168,1739664,6512072,6516480,8793,9378
166,26096,6198,1422304,1772568,6517184,6518672,8815,9400
167,26384,6243,1438552,1739664,6507832,6518656,8807,9385
168,26592,6169,1422168,1739664,6507832,6518768,8803,9385
169,26862,6175,1422304,1772568,6507992,6521512,8811,9408
170,27078,6273,1422304,1756184,6509040,6519752,8813,9395
171,27241,6230,1422168,1739664,6507832,6518768,8807,9385
172,27444,6340,1422304,1756184,6509040,6519864,8821,9399
173,27642,6298,1422168,1756048,6516600,6518656,8807,9388
174,27837,6191,1422304,1756184,6507992,6518560,8813,9394
175,28049,6220,1422168,1739664,6507832,6518400,8812,9389
176,28241,6236,1438552,1772432,6507832,6518592,8808,9393
177,28438,6222,1422168,1772432,6517024,6518704,8800,9385
178,28631,6318,1422168,1756048,6507832,6518656,8808,9389
179,28826,6157,1422304,1739800,6515808,6516640,8790,9389
180,29026,6227,1422304,1756184,6507120,6517544,8815,9398
181,29222,6276,1422168,1739664,6506056,6516480,8787,9378
182,29423,6230,1438552,1772432,6507832,6518592,8810,9394
183,29614,6244,1422168,1756048,6507832,6518448,8812,9388
184,29820,6197,1422168,1756056,6506056,6516480,8796,9384
185,30010,6161,1438688,1756184,6507992,6518560,8824,9404
186,30227,6181,1438552,1739664,6507832,6518400,8814,9390
187,30437,6215,1422168,1739664,6507832,6518768,8814,9390
188,30635,6286,1422168,1772432,6507832,6518704,8814,9394
189,30823,6213,1438552,1772432,6507832,6518656,8814,9403
190,30988,6206,1438688,1772568,6508976,6519576,8828,9409
191,31181,6257,1422304,1756184,6506216,6516640,8810,9398
192,31378,6198,1422304,1756184,6507992,6518816,8820,9400
193,31569,6228,1422168,1756048,6507832,6518512,8812,9392
194,31767,6131,1422168,1756048,6516664,6518720,8812,9392
195,31976,6236,1438688,1739800,6506248,6516560,8816,9404
196,32164,6264,1438552,1739664,6507832,6518656,8820,9396
197,32362,6225,1438552,1739664,6506056,6516368,8806,9394
198,32527,6240,1422168,1788816,6507832,6521512,8814,9414
199,32724,6155,1438552,1739664,6507832,6518656,8816,9392
200,669,6247,1422304,1739800,6507992,6518928,8828,9409
201,1265,6352,1422168,1739664,6507832,6518768,8822,9398
202,1680,6268,1422168,1739664,6507832,6518768,8822,9398
203,2030,6248,1422168,1739664,6507072,6517384,8822,9395
204,2396,6258,1438552,1739664,6507896,6518720,8822,9398
205,2644,6142,1422304,1756184,6507992,6521672,8826,9418
206,2963,6165,1422168,1756048,6507896,6518720,8822,9403
207,3191,6176,1422168,1739664,6507832,6518512,8822,9399
208,3483,6170,1438552,1739664,6507896,6518720,8824,9400
209,3736,6199,1422168,1739664,6514016,6515672,8808,9392
210,3945,6128,1422168,1756056,6516664,6518720,8824,9404
211,4157,6167,1422304,1756184,6508056,6518736,8832,9409
212,4378,6150,1438560,1756056,6507896,6518720,8828,9409
213,4588,6308,1422168,1739664,6507896,6518832,8824,9404
214,4810,6217,1422168,1772432,6507960,6518528,8824,9408
215,5003,6209,1422176,1756056,6507896,6518832,8820,9404
216,5194,6216,1438552,1756048,6507928,6518752,8820,9400
217,5419,6145,1438696,1739808,6508056,6518880,8838,9415
218,5637,6188,1422168,1739664,6508008,6518832,8826,9402
219,5804,6238,1422304,1739800,6508056,6518736,8838,9414
220,6001,6241,1422304,1739800,6515056,6519976,8844,9421
221,6200,6140,1438552,1756048,6508024,6518592,8830,9410
222,6399,6200,1455072,1739800,6507264,6517576,8836,9417
223,6695,6161,1422168,1739664,6517552,6518528,8775,9351
224,6928,6110,1422168,1772432,6507960,6518576,8776,9359
225,7131,6214,1422168,1756048,6507960,6518640,8832,9413
226,7325,6202,1422304,1756184,6508120,6518944,8838,9419
227,7527,6284,1422168,1739664,6507960,6518896,8838,9416
228,7745,6223,1422304,1756184,6508120,6518800,8842,9427
229,7945,6236,1438688,1756184,6508344,6518912,8850,9432
230,8158,6209,1422168,1772432,6517152,6521784,8838,9431
231,8349,6257,1422168,1756048,6507960,6518896,8838,9419
232,8539,6225,1422304,1739800,6508488,6518800,8854,9432
233,8725,6214,1438688,1739800,6509216,6520040,8852,9430
234,8919,6231,1438552,1739664,6508944,6519768,8844,9422
235,9149,6158,1438688,1739800,6506344,6516656,8834,9419
236,9342,6303,1438552,1756048,6507992,6518752,8838,9420
237,9539,6209,1422304,1756184,6508120,6518800,8838,9423
238,9706,6279,1422168,1756048,6507960,6518528,8834,9415
239,9903,6270,1422168,1756048,6507960,6518896,8842,9427
240,10101,6176,1422168,1739664,6516728,6518784,8838,9415
241,10297,6218,1455072,1739800,6507328,6517640,8840,9422
242,10493,6198,1422304,1739800,6508120,6518800,8850,9419
243,10691,6148,1422168,1739664,6508088,6519136,8842,9424
244,10893,6266,1422304,1739800,6508120,6518688,8850,9428
245,11093,6208,1422304,1739800,6508120,6518800,8850,9427
246,11289,6278,1438688,1756184,6508120,6518944,8850,9431
247,11481,6232,1422168,1739664,6507960,6518896,8838,9416
248,11662,6212,1422304,1756184,6508120,6518688,8854,9436
249,11859,6350,1422168,1739664,6513136,6517432,8838,9411
250,12082,6222,1422168,1739664,6517152,6518896,8841,9418
251,12275,7506,1422168,1756048,6507960,6518640,8841,9347
252,12767,6239,1422304,1756184,6508120,6518896,8832,9390
253,12961,6266,1422304,1772568,6514136,6518688,8836,9405
254,13161,6232,1422168,1739664,6507960,6518896,8823,9388
255,13347,6219,1438552,1756048,6508104,6518928,8827,9392
256,13541,6223,1422168,1739664,6507088,6517336,8823,9380
257,13737,6201,1422168,1756048,6507960,6518576,8827,9392
258,13931,6151,1422168,1756048,6507960,6518896,8827,9392
259,14126,6237,1422304,1756184,6508120,6518800,8835,9400
260,14328,6141,1422168,1756048,6515160,6515880,8807,9394
261,14529,6190,1438552,1772432,6507960,6518464,8829,9398
262,14725,6185,1422168,1756048,6516728,6518528,8829,9394
263,14915,6205,1422168,1739664,6517152,6518784,8833,9394
264,15110,6230,1438552,1739664,6507960,6518784,8833,9394
265,15306,6248,1422168,1739664,6508072,6518896,8833,9394
266,15501,6184,1422168,1739664,6517552,6518640,8833,9394
267,15672,6152,1422304,1756184,6508120,6519056,8845,9410
268,15871,6246,1438688,1756184,6509104,6519928,8847,9412
269,16068,6257,1422168,1756048,6517152,6518784,8833,9398
270,16285,6071,1422168,1739664,6507960,6518832,8833,9390
271,16477,6191,1422304,1739800,6508120,6519056,8841,9402
272,16700,6215,1422168,1772432,6508944,6519624,8843,9420
273,16893,6231,1422168,1739664,6517152,6519008,8829,9398
274,17083,6181,1422304,1772568,6508120,6518800,8845,9414
275,17276,6235,1422168,1756048,6507960,6521896,8837,9410
276,17486,6201,1422168,1756048,6507960,6518528,8841,9406
277,17685,6295,1422168,1739664,6506216,6516640,8825,9398
278,17880,6209,1422168,1739664,6516728,6518896,8837,9402
279,18071,6280,1422168,1739664,6507960,6518784,8841,9402
280,18261,6241,1422168,1756048,6507960,6518528,8841,9406
281,18461,6239,1422304,1756184,6508120,6518800,8845,9414
282,18665,6242,1422304,1739800,6508232,6518800,8849,9402
283,18840,6166,1438552,1739664,6508072,6518896,8845,9398
284,19036,6257,1422168,1756048,6507960,6518896,8837,9394
285,19235,6287,1438552,1772432,6507960,6518784,8845,9410
286,19403,6146,1422168,1739664,6508360,6518896,8845,9394
287,19605,6230,1422304,1756184,6508152,6518976,8853,9406
288,19803,6260,1422304,1739800,6516520,6517640,8851,9404
289,19998,6208,1422168,1739664,6507456,6517880,8843,9394
290,20206,6228,1422168,1756048,6508072,6518832,8845,9398
291,20403,6233,1422304,1756184,6508120,6519056,8855,9408
292,20596,6194,1438552,1756048,6506344,6516768,8831,9400
293,20791,6210,1422168,1739664,6516728,6518640,8847,9396
294,20983,6180,1438688,1756184,6508120,6521688,8855,9416
295,21175,6174,1422168,1739664,6507960,6518896,8851,9400
296,21381,6239,1422168,1772432,6507960,6521896,8851,9416
297,21585,6236,1422304,1739800,6508248,6519072,8859,9408
298,21770,6225,1438552,1756048,6507960,6518784,8851,9404
299,22229,6161,1422304,1739800,6516184,6517560,8790,9322
300,22426,6157,1422168,1739664,6507960,6518896,8867,9406
301,22627,6176,1438552,1756048,6506600,6516912,8867,9414
302,22824,6235,1422168,1756048,6507960,6518640,8871,9414
303,23016,6269,1422392,1756272,6515448,6516280,8858,9410
304,23215,6160,1422168,1756048,6507960,6518640,8869,9420
305,23387,6181,1422304,1756184,6508120,6518688,8882,9429
306,23586,6186,1422304,1739800,6515248,6520168,8882,9424
307,23790,6191,1422304,1739800,6515112,6516768,8866,9417
308,23992,6134,1422304,1756184,6514248,6518800,8887,9427
309,24196,6189,1422304,1756184,6506472,6516896,8863,9411
310,24396,6255,1438552,1756048,6507960,6518784,8875,9423
311,24591,6324,1422304,1739800,6508248,6519184,8879,9421
312,24895,6358,1439152,1756648,6505696,6516008,8909,9460
313,25094,6241,1422816,1740312,6507376,6517800,8927,9462
314,25292,6165,1422680,1772944,6507328,6517752,8929,9472
315,25487,6106,1422680,1740176,6508088,6518768,8925,9476
316,25680,6198,1439064,1756560,6508088,6518848,8925,9476
317,25883,6192,1422680,1756560,6508088,6519024,8921,9488
318,26089,6204,1422680,1756560,6508088,6519024,8925,9488
319,26370,6229,1422680,1740176,6508152,6518976,8925,9476
320,26581,6276,1422680,1740176,6508216,6518896,8925,9476
321,26954,6213,1422680,1772944,6508088,6518912,8862,9429
322,27161,6306,1422304,1772568,6508248,6518928,8856,9417
323,27357,6213,1438552,1756048,6508088,6518912,8850,9407
324,27553,6226,1438688,1739800,6508248,6518816,8856,9409
325,27751,6161,1422168,1739664,6508088,6519136,8848,9402
326,27944,6182,1422304,1739800,6508248,6519184,8854,9408
327,28139,6229,1422168,1772432,6508088,6518912,8848,9409
328,28329,6287,1422168,1739664,6508088,6518880,8852,9406
329,28518,6235,1422168,1756048,6508088,6518768,8846,9403
330,28703,6148,1422304,1756184,6508360,6519040,8864,9406
331,28906,6113,1422304,1756184,6508376,6519312,8860,9401
332,29109,6219,1422168,1739664,6516856,6518912,8850,9387
333,29310,6235,1422304,1772568,6508248,6518848,8858,9399
334,29503,6309,1422168,1739664,6517280,6519024,8846,9387
335,29706,6237,1422168,1756048,6508088,6518656,8852,9393
336,29896,6255,1422304,1756184,6508248,6518928,8860,9405
337,30097,6247,1422304,1739800,6508248,6519184,8864,9402
338,30299,6180,1422168,1756048,6508088,6519024,8856,9385
339,30488,6236,1438552,1756048,6508088,6518912,8860,9389
340,30676,6116,1422168,1772432,6508088,6519024,8856,9393
341,30871,6238,1422168,1739664,6508216,6519040,8860,9385
342,31065,6266,1422168,1756048,6514104,6519024,8860,9398
343,31260,6213,1422168,1739664,6508216,6519152,8860,9385
344,31461,6165,1422168,1739664,6508088,6519024,8862,9391
345,31655,6225,1422168,1739664,6514104,6518768,8858,9383
346,31863,6231,1422168,1756048,6516984,6518896,8856,9394
347,32072,6182,1422168,1739664,6508088,6519024,8860,9385
348,32262,6221,1438552,1739664,6506312,6516624,8844,9385
349,32454,6267,1422168,1756048,6508328,6519152,8864,9392
350,32648,6224,1438552,1772432,6508216,6518976,8859,9387
351,535,6181,1422304,1739800,6517568,6519056,8871,9395
352,1182,6233,1422304,1739800,6506600,6517024,8847,9393
353,1555,6291,1422304,1739800,6518552,6520296,8880,9421
354,1950,6315,1422168,1739664,6508472,6519408,8859,9391
355,2312,6239,1422168,1739664,6508216,6518784,8867,9408
356,2566,6171,1438552,1756048,6508216,6518784,8867,9420
357,2868,6198,1422168,1739664,6516304,6519040,8867,9412
358,3120,6211,1438688,1756184,6508376,6518944,8875,9416
359,3409,6198,1422304,1739800,6508376,6519200,8875,9416
360,3655,6234,1422304,1739800,6508376,6519312,8879,9420
361,3873,6195,1422168,1756048,6508472,6519152,8861,9409
362,4088,6322,1438552,1756048,6508216,6519040,8871,9415
363,4319,6178,1422168,1739664,6508216,6519152,8871,9411
364,4539,6170,1438688,1739800,6508632,6519200,8879,9419
365,4760,6176,1422304,1756184,6508376,6519056,8881,9425
366,4964,6306,1422168,1739664,6508216,6519040,8871,9416
367,5157,6192,1422168,1739664,6508216,6518896,8867,9416
368,5373,6149,1438552,1739664,6506440,6516752,8859,9391
369,5635,6172,1422680,1756560,6518792,6520136,8904,9441
370,5805,6229,1422680,1740176,6517968,6519768,8904,9429
371,6003,6137,1422680,1756560,6505824,6516248,8881,9415
372,6167,6240,1422680,1740176,6508216,6518896,8905,9429
373,6368,6170,1422680,1740176,6508216,6518896,8907,9431
374,6561,6211,1422680,1756560,6508216,6518784,8905,9433
375,6764,6227,1422680,1772944,6508216,6519040,8911,9451
376,6994,6219,1422680,1756560,6517408,6519152,8903,9435
377,7190,6181,1439064,1756560,6508216,6518720,8907,9431
378,7378,6339,1422680,1756560,6516984,6519040,8901,9433
379,7578,6103,1422816,1740312,6506712,6517136,8899,9419
380,7779,6194,1422816,1740312,6508376,6519056,8917,9441
381,7977,6217,1422816,1756696,6509360,6520296,8916,9445
382,8178,6170,1422680,1740176,6508216,6519040,8911,9435
383,8377,6180,1422816,1740312,6508488,6519424,8919,9443
384,8575,6263,1422816,1740312,6506600,6516912,8907,9423
385,8773,6241,1422680,1756560,6509200,6520136,8912,9441
386,8967,6224,1422816,1740312,6508376,6518944,8921,9445
387,9158,6197,1439200,1740312,6509392,6520216,8922,9447
388,9303,6240,1439200,1756696,6508408,6519232,8921,9449
389,9509,6230,1422816,1740312,6508520,6519456,8919,9443
390,9707,6212,1422680,1740176,6508216,6519040,8913,9437
391,9877,6204,1422680,1740176,6517408,6518896,8913,9441
392,10078,6201,1422816,1773080,6518128,6522960,8920,9457
393,10283,6248,1422680,1756560,6508216,6519040,8913,9461
394,10486,6311,1422680,1740176,6512680,6516976,8897,9421
395,10689,6134,1422680,1740176,6508216,6518784,8907,9439
396,10895,6190,1422680,1740176,6508216,6519152,8913,9445
397,11118,6364,1422680,1756560,6514232,6518784,8909,9445
398,11325,6285,1422816,1740312,6514392,6519312,8913,9449
399,11531,6217,1422680,1756560,6508248,6519072,8907,9451
400,11737,6253,1422816,1756696,6508376,6519312,8917,9453
401,11942,6244,1422816,1740312,6517968,6519312,8908,9435
402,12159,6268,1422816,1756696,6508600,6519200,8917,9437
403,12352,6174,1422680,1740176,6508216,6519040,8909,9429
404,12575,6207,1439200,1756696,6508520,6518864,8924,9444
405,12796,6263,1439200,1756696,6508376,6519200,8924,9448
406,12990,6193,1422816,1740312,6517208,6518040,8913,9424
407,13184,6160,1423032,1756912,6508376,6518896,8926,9442
408,13374,6196,1422816,1756696,6508408,6519344,8920,9448
409,13573,6155,1422816,1756696,6508376,6519152,8924,9448
410,13757,6127,1422680,1740176,6517408,6518896,8914,9434
411,13964,6161,1422816,1740312,6509360,6520296,8923,9444
412,14152,6239,1422816,1756696,6508408,6519072,8926,9450
413,14360,6207,1422680,1756560,6508216,6519152,8916,9440
414,14564,6196,1422680,1756560,6508216,6518896,8920,9444
415,14754,6275,1422680,1740176,6509200,6520136,8921,9442
416,14938,6231,1422816,1756696,6518552,6520072,8925,9450
417,15134,6275,1422816,1740312,6508376,6519200,8928,9448
418,15328,6134,1422680,1740176,6508216,6519152,8920,9444
419,15521,6151,1422680,1756560,6508216,6519152,8920,9448
420,15707,6203,1439200,1756696,6509392,6519960,8927,9456
421,15908,6212,1439064,1756560,6509200,6519768,8921,9450
422,16102,6174,1439064,1756560,6505936,6516248,8903,9432
423,16305,6222,1422680,1740176,6508216,6519152,8923,9448
424,16497,6177,1422680,1756560,6506696,6517120,8905,9434
425,16691,6244,1422680,1740176,6508216,6518784,8919,9456
426,16885,6290,1422816,1740312,6508376,6521352,8925,9462
427,17235,6415,1422816,1740312,6508376,6519056,8885,9463
428,17519,6251,1422168,1739664,6508616,6519040,8926,9449
429,17796,6232,1422168,1756048,6508584,6519152,8926,9436
430,18173,6157,1422168,1756048,6508280,6519104,8921,9436
431,18398,6255,1422304,1756184,6517568,6522312,8925,9452
432,18586,6254,1422168,1756048,6508216,6518784,8922,9432
433,18777,6269,1422168,1739664,6506440,6516864,8910,9408
434,18972,6239,1438688,1739800,6509360,6520184,8936,9442
435,19179,6241,1421544,1739040,6508328,6518896,8917,9423
436,19371,6199,1437928,1739040,6508584,6519152,8919,9425
437,19581,6195,1437928,1739040,6508328,6518896,8921,9427
438,19777,6197,1437928,1739040,6508328,6519152,8921,9427
439,19941,6236,1438064,1755560,6509472,6520072,8929,9434
440,20139,6284,1438552,1739664,6508216,6518784,8924,9429
441,20332,6190,1438688,1756184,6509360,6520184,8934,9443
442,20530,6128,1422168,1739664,6517408,6519152,8920,9429
443,20725,6193,1422304,1756184,6508376,6519312,8930,9439
444,20921,6277,1422304,1772568,6517144,6519040,8932,9449
445,21119,6151,1438688,1756184,6508664,6519488,8934,9443
446,21318,6241,1421976,1739464,6508440,6519376,8909,9426
447,21509,6158,1422064,1739560,6509232,6520168,8899,9424
448,21693,6234,1422200,1756080,6509184,6520008,8873,9424
449,21892,6239,1422392,1739888,6508336,6518648,8872,9417
450,22111,6236,1422304,1739800,6507424,6517480,8757,9343
451,22319,6236,1422168,1772432,6508024,6518640,8749,9343
452,22658,6188,1422304,1739800,6516696,6518864,8608,9176
453,22853,6200,1422168,1739664,6507880,6518704,8714,9289
454,23049,6170,1422304,1756184,6507928,6518864,8724,9301
455,23324,6242,1422304,1739800,6507960,6518640,8716,9300
456,23515,6148,1422304,1739800,6507928,6518864,8722,9298
457,23716,6238,1422168,1739664,6507768,6518592,8716,9296
458,23879,6210,1422168,1739664,6507768,6518704,8714,9298
459,24079,6279,1422168,1756048,6507768,6518704,8716,9296
460,24279,6185,1422304,1739800,6507928,6518608,8726,9299
461,24477,6173,1422304,1756184,6507960,6518784,8726,9303
462,24671,6269,1422304,1756184,6509056,6519624,8737,9312
463,24884,6281,1422304,1739800,6507960,6518640,8729,9306
